ID,Age,Experience,Income,Gender,ZIP Code,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,marital,default,job,housing,contact,balance
4279,47,22,89,Male,92647,4,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,2
4280,44,19,83,Male,95812,2,3,0,0,1,0,0,1,married,no,admin.,yes,cellular,0
4281,30,3,79,Male,91380,4,2,0,0,0,0,1,0,single,no,admin.,yes,cellular,191
4282,63,38,102,Male,95616,4,2,0,0,0,0,0,0,married,no,blue-collar,no,cellular,830
4283,50,24,155,Male,92717,1,1,0,0,0,0,1,1,married,no,retired,no,telephone,1495
4284,40,16,138,Male,92612,1,1,0,0,0,0,1,0,single,no,technician,no,cellular,294
4285,56,31,51,Male,92028,3,1,0,0,0,0,1,1,married,no,entrepreneur,yes,cellular,0
4286,39,15,80,Male,94608,2,2,86,0,0,0,1,1,married,no,services,no,cellular,1364
4287,42,18,135,Male,95136,2,1,0,0,1,1,1,1,divorced,no,blue-collar,no,cellular,380
4288,28,1,34,Male,94949,4,2,162,0,0,0,0,1,married,no,retired,no,cellular,-182
4289,26,0,195,Male,92093,3,3,0,1,1,1,1,0,married,no,blue-collar,no,telephone,410
4290,58,32,62,Male,91320,3,3,217,0,0,1,1,1,divorced,no,self-employed,no,cellular,103
4291,38,13,173,Male,94305,2,1,243,0,0,0,0,0,married,no,services,yes,cellular,622
4292,23,-3,149,Male,93555,2,1,0,0,0,0,1,0,married,no,housemaid,yes,telephone,559
4293,53,29,20,Male,93955,1,1,131,0,0,0,1,1,married,no,blue-collar,yes,cellular,305
4294,54,28,42,Male,95207,4,1,0,0,0,0,1,1,married,no,housemaid,yes,cellular,147
4295,42,17,28,Male,94010,1,3,0,0,0,0,0,1,married,no,retired,no,cellular,5423
4296,54,28,95,Male,90254,1,2,0,0,0,0,1,0,married,no,retired,no,cellular,992
4297,66,42,95,Male,94596,2,3,0,0,0,0,1,0,divorced,no,technician,no,cellular,675
4298,46,21,34,Male,90034,1,1,124,0,0,0,1,0,married,no,self-employed,yes,cellular,1492
4299,63,37,191,Male,94131,2,3,205,1,0,0,0,0,divorced,no,blue-collar,no,cellular,-242
4300,63,38,41,Male,90034,2,1,173,0,0,0,1,1,divorced,no,management,no,cellular,2079
4301,58,34,150,Male,92110,1,1,481,0,0,0,1,0,married,no,blue-collar,yes,cellular,9
4302,65,41,91,Male,91360,2,3,146,0,0,0,0,0,single,no,management,yes,cellular,3294
4303,35,9,84,Male,94709,4,2,0,0,0,0,1,0,married,no,management,yes,cellular,287
4304,33,9,73,Male,92110,4,1,140,0,0,0,1,0,divorced,no,services,no,cellular,-116
4305,43,19,122,Male,93106,1,1,0,0,0,0,1,0,married,no,housemaid,yes,cellular,589
4306,30,5,73,Male,90065,1,2,133,0,0,0,1,0,married,no,technician,yes,cellular,-220
4307,61,37,20,Male,95973,2,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,0
4308,49,24,130,Male,92677,4,1,281,1,0,1,1,0,married,no,management,yes,telephone,2793
4309,52,27,85,Male,92037,3,3,0,1,0,0,0,0,single,no,self-employed,no,cellular,1259
4310,45,21,134,Male,94550,2,1,0,0,0,0,1,1,married,no,technician,yes,cellular,71
4311,64,39,98,Male,95678,3,2,80,0,0,0,1,0,married,no,blue-collar,no,cellular,0
4312,26,1,54,Male,91709,2,3,0,0,1,0,0,0,single,no,services,no,cellular,139
4313,35,11,41,Male,92123,3,1,0,0,0,0,1,0,married,no,entrepreneur,yes,cellular,1412
4314,45,19,128,Male,94928,4,3,0,1,0,0,1,0,divorced,no,management,no,cellular,205
4315,44,20,132,Male,94115,3,1,308,1,0,0,0,0,married,yes,services,yes,cellular,-319
4316,34,8,188,Male,94025,1,3,0,1,0,0,1,0,married,no,management,yes,telephone,802
4317,65,41,170,Male,94143,4,2,0,1,0,1,1,1,divorced,no,services,no,cellular,652
4318,32,8,14,Male,90034,3,3,111,0,0,0,0,0,married,no,admin.,no,cellular,0
4319,41,15,93,Male,95616,1,3,0,0,0,0,1,0,married,no,housemaid,no,telephone,1444
4320,52,28,79,Male,94596,1,2,0,0,0,0,1,1,single,no,admin.,no,cellular,0
4321,35,9,79,Male,94305,4,2,0,0,0,0,0,0,married,no,admin.,yes,cellular,473
4322,51,26,62,Male,90024,4,3,119,0,0,0,1,0,married,no,admin.,yes,cellular,2
4323,30,6,95,Male,91950,2,1,0,0,1,0,1,0,divorced,no,technician,yes,cellular,317
4324,58,33,60,Male,92672,4,3,0,0,0,0,1,0,married,no,management,yes,telephone,4185
4325,49,23,75,Male,92374,1,2,0,0,0,0,0,1,married,no,management,no,cellular,612
4326,63,38,85,Male,91320,4,2,0,0,0,0,0,1,single,no,technician,no,cellular,318
4327,40,15,143,Male,94801,1,1,0,0,0,0,1,0,single,no,technician,yes,cellular,1036
4328,27,0,34,Male,92717,1,2,112,0,0,0,0,1,married,no,housemaid,no,telephone,871
4329,38,14,44,Male,91320,2,1,0,0,0,0,0,0,married,no,housemaid,yes,cellular,209
4330,52,28,31,Male,92008,4,2,151,0,1,0,1,0,married,no,retired,yes,cellular,5706
4331,49,24,13,Male,94538,4,1,111,0,0,0,1,0,married,no,management,no,cellular,4006
4332,59,35,52,Male,95616,4,1,0,0,0,0,1,1,divorced,no,management,yes,cellular,1555
4333,32,8,42,Male,95136,1,3,102,0,0,0,1,0,married,no,blue-collar,no,telephone,2490
4334,30,4,102,Male,91775,4,3,139,0,0,0,0,1,married,no,blue-collar,yes,cellular,1343
4335,64,38,143,Male,95039,2,3,0,1,1,1,1,0,married,no,technician,yes,cellular,-709
4336,59,33,10,Male,94063,4,3,0,0,0,0,1,0,married,no,housemaid,yes,cellular,4397
4337,62,37,44,Male,90401,1,3,0,0,0,0,0,0,married,no,management,no,cellular,262
4338,61,37,158,Male,94720,2,1,306,0,1,1,1,1,married,no,housemaid,yes,telephone,42
4339,53,26,12,Male,92672,2,2,0,0,0,0,0,1,married,no,management,yes,cellular,1424
4340,51,26,59,Female,90095,1,1,139,0,0,0,1,0,married,no,services,no,cellular,860
4341,55,29,92,Female,92130,1,2,0,0,0,0,0,0,married,no,services,yes,telephone,483
4342,36,10,82,Female,94542,2,1,0,0,0,0,0,1,married,no,unemployed,no,cellular,1
4343,44,19,44,Female,90509,4,2,0,0,0,0,0,0,single,no,blue-collar,no,cellular,191
4344,26,2,182,Female,93010,2,2,0,1,0,0,0,0,single,yes,blue-collar,yes,cellular,-535
4345,54,30,121,Female,92121,2,1,0,0,0,0,1,0,divorced,no,services,no,cellular,-194
4346,35,11,38,Female,95518,1,1,0,0,0,0,0,1,single,no,blue-collar,no,telephone,0
4347,34,10,92,Female,90024,2,1,0,0,1,1,0,1,single,no,admin.,yes,cellular,-300
4348,28,3,53,Female,94305,2,3,0,0,0,0,0,0,married,no,management,yes,cellular,7
4349,32,7,45,Female,93611,3,1,83,0,1,0,1,0,single,no,management,yes,cellular,231
4350,38,14,63,Female,95422,1,2,0,0,1,0,1,0,married,no,management,yes,cellular,1116
4351,53,28,181,Female,95051,1,1,0,0,0,0,1,0,single,no,technician,yes,cellular,470
4352,26,1,184,Female,94608,2,3,577,1,0,1,1,1,single,no,services,no,cellular,0
4353,45,21,33,Female,94970,3,1,136,0,0,1,1,1,married,no,housemaid,no,cellular,183
4354,58,33,22,Female,90024,3,1,0,0,0,0,1,0,married,no,unemployed,yes,cellular,1162
4355,59,33,99,Female,92093,2,1,0,0,0,0,0,0,single,no,services,no,cellular,-251
4356,45,18,44,Female,90089,3,2,193,0,0,0,0,0,divorced,no,management,no,telephone,23
4357,64,39,101,Female,95134,4,2,0,0,0,0,0,1,single,no,technician,no,telephone,1359
4358,30,3,32,Female,94132,1,2,0,0,0,0,1,1,married,no,technician,yes,telephone,1331
4359,40,16,59,Female,94305,4,1,0,0,0,0,1,0,single,no,services,no,cellular,0
4360,61,36,25,Female,94015,2,2,0,0,0,0,1,1,single,no,technician,no,cellular,334
4361,40,16,140,Female,93940,3,1,0,1,0,0,0,0,single,no,technician,yes,cellular,1625
4362,40,10,29,Female,94720,1,3,0,0,0,0,1,0,single,no,entrepreneur,yes,cellular,158
4363,43,19,35,Female,90630,1,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,654
4364,39,14,141,Female,93302,4,1,0,1,1,1,1,1,married,yes,entrepreneur,no,cellular,144
4365,35,11,75,Female,92672,4,3,79,0,0,0,0,0,married,no,blue-collar,no,cellular,60
4366,38,12,58,Female,95054,2,1,0,0,0,0,1,0,married,no,housemaid,no,cellular,3304
4367,67,43,41,Female,90024,2,1,0,0,0,0,0,0,married,no,services,no,cellular,633
4368,55,30,42,Female,93940,2,2,196,0,0,0,0,1,married,no,management,no,telephone,-7
4369,28,2,55,Female,93940,3,2,0,0,0,0,0,0,married,no,management,yes,cellular,1988
4370,30,4,18,Female,93711,4,2,84,0,0,0,1,0,divorced,no,blue-collar,no,cellular,0
4371,59,35,75,Female,92121,4,3,0,0,1,0,0,0,married,no,retired,no,cellular,377
4372,26,2,85,Female,95020,2,1,0,0,0,0,0,0,married,no,technician,yes,cellular,0
4373,52,28,43,Female,90089,4,2,0,0,0,0,0,0,married,no,retired,yes,telephone,759
4374,40,15,149,Female,90250,2,1,319,0,0,0,1,1,married,no,self-employed,yes,cellular,2387
4375,31,7,25,Female,93943,2,2,0,0,1,1,1,1,divorced,no,management,yes,cellular,323
4376,50,25,19,Female,94005,4,2,103,0,0,0,1,1,single,no,technician,no,cellular,1626
4377,27,3,18,Female,93524,1,3,0,0,0,0,0,0,divorced,no,management,yes,cellular,909
4378,64,39,13,Female,90024,4,2,0,0,0,0,1,0,married,no,management,yes,cellular,656
4379,34,10,41,Female,91765,1,2,0,0,0,0,0,0,married,no,entrepreneur,yes,cellular,2156
4380,30,6,139,Female,94501,1,1,0,0,0,0,1,0,married,no,admin.,no,cellular,786
4381,39,15,62,Female,93955,3,1,131,0,0,1,1,1,divorced,no,services,no,cellular,108
4382,34,10,51,Female,90032,3,1,130,0,0,0,0,0,divorced,no,admin.,yes,telephone,2903
4383,40,15,71,Female,93950,3,1,272,0,0,0,1,0,single,no,management,yes,cellular,2
4384,33,8,145,Female,92507,1,3,0,1,0,0,1,0,divorced,yes,housemaid,no,cellular,0
4385,38,12,45,Female,91768,4,2,138,0,0,0,1,0,married,no,blue-collar,no,cellular,-102
4386,42,17,53,Female,93023,4,3,0,0,0,0,1,0,married,no,technician,no,cellular,18
4387,37,13,64,Female,94105,1,3,0,0,0,0,1,0,single,yes,services,no,cellular,-21
4388,33,8,39,Female,94542,4,1,0,0,0,0,1,0,married,no,admin.,yes,cellular,1672
4389,60,34,38,Female,92182,3,3,0,0,1,0,0,0,married,no,technician,yes,cellular,0
4390,28,4,85,Female,94709,3,1,0,0,0,0,1,0,married,no,management,yes,cellular,159
4391,45,20,61,Female,92717,3,2,0,0,0,0,0,1,married,no,blue-collar,yes,cellular,5505
4392,56,32,23,Female,94610,1,3,127,0,0,0,1,1,divorced,no,services,no,cellular,2455
4393,53,27,122,Female,94305,1,1,330,0,0,0,0,0,married,no,admin.,yes,cellular,689
4394,37,12,72,Female,91380,4,3,0,0,0,0,0,0,single,no,admin.,yes,cellular,33
4395,47,21,123,Female,90840,1,1,0,0,0,0,0,0,single,no,technician,yes,cellular,3432
4396,58,32,40,Female,90057,1,1,0,0,1,1,1,1,single,no,technician,yes,cellular,4069
4397,52,26,62,Female,95134,4,2,0,0,0,0,1,0,married,no,self-employed,yes,cellular,233
4398,46,22,113,Female,94105,2,1,0,0,0,0,0,1,married,no,blue-collar,no,cellular,113
4399,52,27,81,Female,92634,4,2,0,0,0,0,0,0,divorced,no,technician,yes,cellular,1301
4400,24,0,59,Female,95521,4,1,0,0,0,0,0,0,single,no,entrepreneur,no,cellular,475
4401,57,31,25,Female,94523,2,2,103,0,0,0,0,0,married,no,technician,yes,cellular,111
4402,66,41,25,Female,94720,4,2,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,-68
4403,30,5,14,Female,95014,4,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,104
4404,48,23,19,Female,90058,1,1,0,0,0,0,1,0,single,no,housemaid,yes,cellular,0
4405,63,37,61,Female,91942,1,3,0,0,0,0,0,0,single,no,services,no,cellular,441
4406,48,23,21,Female,94904,1,1,0,0,0,0,0,0,single,no,blue-collar,yes,cellular,1628
4407,34,10,44,Female,94143,1,1,0,0,0,0,1,0,divorced,no,admin.,yes,telephone,797
4408,60,35,42,Female,91902,3,1,0,0,0,0,0,1,married,no,management,no,cellular,6475
4409,55,25,52,Female,90095,1,3,207,0,1,0,0,0,married,no,housemaid,yes,cellular,1523
4410,50,24,112,Female,92064,1,1,0,0,0,0,0,0,married,no,management,yes,cellular,1134
4411,29,5,34,Female,94301,1,3,0,0,0,0,0,0,single,no,management,yes,cellular,265
4412,61,35,83,Female,91320,2,3,245,0,0,0,1,0,married,no,blue-collar,yes,cellular,1644
4413,50,25,24,Female,95133,4,2,137,0,0,0,1,0,married,no,blue-collar,yes,cellular,1018
4414,37,13,71,Female,90755,2,2,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,-23
4415,64,40,181,Female,93403,2,2,0,1,0,1,1,1,married,no,blue-collar,no,cellular,0
4416,43,19,75,Female,91765,4,3,102,0,0,0,1,0,married,no,services,yes,cellular,0
4417,39,14,153,Female,91614,2,1,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,0
4418,23,-2,75,Female,90291,2,2,0,0,0,0,1,1,married,no,management,yes,cellular,909
4419,34,10,19,Female,91711,4,2,0,0,0,0,0,0,married,no,services,yes,cellular,194
4420,29,2,31,Female,91775,4,2,0,0,0,0,0,1,single,no,technician,yes,cellular,15
4421,33,8,178,Female,94720,3,1,0,1,1,1,1,0,married,no,admin.,yes,cellular,158
4422,60,35,65,Female,90245,2,1,220,0,0,0,0,1,divorced,no,admin.,yes,cellular,560
4423,49,25,8,Female,94720,1,1,97,0,0,0,0,0,divorced,no,management,no,cellular,284
4424,54,28,92,Female,92374,2,1,0,0,0,0,1,0,divorced,no,admin.,yes,cellular,274
4425,59,34,145,Female,95125,4,1,198,1,0,0,1,0,married,no,blue-collar,no,telephone,-160
4426,42,17,85,Female,93065,1,3,272,0,0,0,0,0,single,no,blue-collar,no,cellular,92
4427,62,38,149,Female,92130,1,1,0,0,0,0,1,0,divorced,no,retired,no,cellular,63
4428,63,38,9,Female,94707,4,2,100,0,0,0,1,1,married,no,blue-collar,no,telephone,3
4429,57,31,164,Female,94607,2,3,422,1,0,1,1,1,married,no,services,no,cellular,7
4430,61,36,40,Female,95816,3,2,100,0,1,0,0,0,married,no,admin.,yes,cellular,670
4431,35,10,54,Female,93943,1,3,0,0,0,0,0,1,married,no,services,yes,cellular,88
4432,26,0,164,Female,95973,2,3,301,1,0,0,1,0,married,no,blue-collar,yes,cellular,345
4433,33,8,140,Female,95814,1,1,0,0,0,0,1,0,married,no,management,yes,telephone,1221
4434,31,7,18,Female,91711,1,3,0,0,0,0,0,0,single,no,blue-collar,no,cellular,-603
4435,51,27,12,Female,95818,4,1,0,0,1,0,1,0,married,no,self-employed,no,cellular,980
4436,55,29,140,Female,94720,2,1,0,0,0,0,1,0,married,no,services,yes,cellular,252
4437,38,12,24,Female,94588,2,3,0,0,0,0,1,1,single,no,admin.,no,cellular,230
4438,38,12,60,Female,92806,2,1,0,0,0,0,1,0,single,no,blue-collar,no,cellular,5024
4439,53,27,50,Female,92660,2,3,0,0,0,0,1,0,married,no,housemaid,yes,cellular,312
4440,62,38,44,Female,92612,1,2,0,0,0,0,0,1,married,no,technician,yes,cellular,2371
4441,35,9,51,Female,94596,4,2,110,0,0,0,1,0,single,no,retired,no,cellular,999
4442,46,21,34,Female,90840,2,1,116,0,0,0,0,0,married,yes,entrepreneur,no,cellular,0
4443,60,35,33,Female,90095,2,2,0,0,0,0,1,0,married,no,entrepreneur,yes,cellular,1147
4444,63,38,63,Female,92507,2,1,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,-271
4445,43,18,22,Female,90025,2,3,0,0,0,0,0,0,married,no,technician,yes,cellular,-74
4446,33,7,104,Female,94542,2,3,0,1,0,0,0,1,married,no,management,yes,cellular,-70
4447,43,19,75,Female,90041,3,3,0,0,0,0,0,0,married,no,admin.,yes,telephone,0
4448,62,36,75,Female,92709,2,3,0,0,0,0,0,0,married,no,management,no,cellular,446
4449,48,23,62,Female,91367,4,3,83,0,0,0,0,1,single,yes,entrepreneur,no,cellular,-200
4450,38,14,48,Female,90034,1,1,169,0,0,0,0,0,married,no,blue-collar,no,cellular,236
4451,36,10,73,Female,95035,2,1,0,0,0,0,1,1,divorced,no,management,yes,cellular,96
4452,49,25,135,Female,90064,2,1,82,0,0,0,1,1,single,no,admin.,yes,cellular,649
4453,61,35,61,Female,92177,3,3,117,0,0,0,1,1,married,no,technician,yes,cellular,10685
4454,49,22,78,Female,95616,3,2,0,0,0,0,1,0,married,no,technician,no,cellular,1629
4455,59,34,40,Female,94102,3,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,406
4456,30,6,44,Female,95211,1,3,0,0,0,0,0,1,married,no,blue-collar,yes,cellular,1915
4457,44,20,45,Female,94111,2,1,0,0,0,0,1,0,single,no,technician,yes,cellular,-646
4458,67,41,18,Female,92130,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,972
4459,59,35,53,Female,90035,4,3,174,0,0,0,1,0,married,no,blue-collar,no,cellular,133
4460,37,11,11,Female,94112,3,2,0,0,0,0,0,0,married,no,retired,yes,cellular,90
4461,50,24,38,Female,94143,3,2,0,0,0,0,1,0,married,no,admin.,yes,telephone,2
4462,56,31,28,Female,94040,1,2,0,0,1,1,1,1,married,no,management,no,cellular,1215
4463,29,3,35,Female,94040,2,1,88,0,0,1,1,1,divorced,yes,services,yes,cellular,2
4464,55,29,81,Female,92843,3,2,171,0,0,0,1,0,divorced,no,services,yes,cellular,704
4465,48,22,90,Female,94590,2,3,205,0,0,0,0,0,divorced,no,entrepreneur,no,telephone,1767
4466,32,8,115,Female,90064,1,1,0,0,0,0,0,0,married,no,management,yes,cellular,9630
4467,47,22,78,Female,92093,1,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,-77
4468,46,21,30,Female,94301,4,3,0,0,0,0,1,0,single,no,technician,no,cellular,586
4469,33,7,39,Female,95630,4,1,0,0,0,0,1,1,married,no,services,yes,cellular,908
4470,39,13,69,Female,94123,3,1,0,0,0,0,0,0,single,no,blue-collar,no,cellular,363
4471,60,35,29,Female,93943,3,1,79,0,0,0,1,1,married,no,entrepreneur,yes,cellular,5156
4472,39,15,54,Female,94108,4,2,0,0,0,0,0,1,divorced,no,services,yes,cellular,58
4473,34,10,60,Female,90071,3,1,0,0,0,1,1,1,divorced,no,blue-collar,no,cellular,496
4474,55,30,99,Female,91768,1,3,0,0,0,0,0,0,divorced,no,entrepreneur,yes,telephone,888
4475,67,42,51,Female,94117,3,1,0,0,0,0,1,1,married,no,retired,yes,cellular,282
4476,40,14,53,Female,94025,3,3,0,0,1,1,1,1,single,no,technician,yes,cellular,190
4477,44,20,111,Female,91911,2,2,0,1,0,0,1,0,single,no,technician,yes,cellular,2047
4478,56,30,79,Female,94588,3,1,302,0,0,0,0,0,single,no,technician,yes,cellular,670
4479,50,25,90,Female,95616,1,2,0,0,0,0,1,0,single,no,management,yes,cellular,949
4480,31,5,18,Female,92115,2,1,124,0,0,0,1,1,married,no,blue-collar,no,cellular,40
4481,66,41,73,Female,95817,3,1,0,0,0,0,0,0,married,no,technician,yes,cellular,19
4482,43,18,59,Female,95039,3,3,91,0,0,0,1,0,married,yes,entrepreneur,no,cellular,-2082
4483,58,32,40,Female,95833,2,1,0,0,0,0,0,0,single,no,management,no,cellular,2063
4484,33,9,41,Female,92028,1,2,0,0,0,1,1,1,single,no,management,no,cellular,4
4485,33,9,53,Female,91380,1,3,0,0,0,0,0,0,married,no,technician,no,telephone,4063
4486,32,8,128,Female,93117,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,0
4487,55,30,145,Female,92037,2,3,0,1,0,0,1,0,single,no,management,yes,cellular,26
4488,25,-2,35,Female,95045,4,3,0,0,0,0,1,0,married,no,management,no,cellular,-1493
4489,40,14,28,Female,90404,2,3,0,0,0,0,0,0,married,no,services,no,cellular,0
4490,54,28,155,Female,90095,1,1,256,0,0,0,1,1,single,no,admin.,no,cellular,-16
4491,36,11,195,Female,95747,2,1,0,0,0,0,1,1,married,no,management,yes,telephone,0
4492,35,9,50,Female,92182,4,2,0,0,0,0,0,0,divorced,yes,blue-collar,yes,cellular,0
4493,44,19,48,Female,92735,3,3,0,0,0,0,0,1,divorced,no,technician,yes,cellular,-147
4494,38,14,81,Female,94583,1,2,0,0,0,0,1,1,single,no,retired,yes,telephone,74
4495,30,4,50,Female,91030,1,1,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,965
4496,39,13,21,Female,95518,3,2,0,0,0,0,1,0,single,no,admin.,no,cellular,0
4497,35,9,142,Female,90250,2,1,0,0,1,0,1,0,married,no,services,yes,cellular,0
4498,41,16,64,Female,91604,4,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,-128
4499,56,26,91,Female,94939,1,3,0,0,0,0,1,1,married,no,services,yes,cellular,0
4500,52,28,74,Female,96064,1,2,0,0,0,0,1,1,single,no,management,no,cellular,168
4501,29,4,182,Female,95354,1,3,0,1,0,0,1,0,married,no,services,no,cellular,-166
4502,38,14,82,Female,95616,4,1,0,0,0,0,0,0,married,no,management,yes,cellular,349
4503,51,25,45,Female,95616,4,1,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,7041
4504,45,21,85,Female,95136,2,1,0,0,1,0,1,0,single,no,services,no,cellular,215
4505,51,26,133,Female,90291,1,1,328,0,0,0,0,0,married,no,management,yes,cellular,268
4506,53,26,22,Female,91304,1,2,0,0,0,0,1,1,single,no,technician,no,cellular,616
4507,50,26,24,Female,94305,4,2,0,0,0,0,0,1,married,no,services,yes,cellular,220
4508,59,33,38,Female,94132,3,3,178,0,1,1,1,1,married,no,entrepreneur,no,cellular,814
4509,57,32,80,Female,92647,2,3,0,0,0,0,0,0,married,yes,management,no,cellular,84
4510,45,21,33,Female,92374,3,1,108,0,0,0,1,0,divorced,no,admin.,no,cellular,1506
4511,27,1,41,Female,93023,4,3,147,0,0,0,0,0,married,no,services,yes,cellular,997
4512,40,15,90,Female,94063,4,2,0,0,1,0,1,0,married,no,services,no,cellular,53
4513,39,13,89,Female,92037,1,3,153,0,0,0,1,1,married,no,technician,yes,cellular,0
4514,26,1,8,Female,94550,2,3,0,0,0,0,0,1,single,no,management,yes,telephone,155
4515,27,2,85,Female,94117,1,1,0,0,0,0,1,1,married,no,management,yes,cellular,1235
4516,55,30,53,Female,94550,3,1,0,0,0,0,1,0,married,no,management,yes,cellular,0
4517,64,39,20,Female,93109,3,3,0,0,0,0,0,0,married,no,services,yes,cellular,0
4518,41,17,9,Female,91911,1,1,0,0,0,0,1,1,single,no,student,no,cellular,-380
4519,46,22,25,Female,95747,4,1,0,0,0,0,1,1,married,no,retired,yes,cellular,0
4520,43,19,114,Female,92325,1,1,0,0,0,0,1,0,married,no,technician,yes,cellular,-90
4521,24,-3,41,Female,91768,4,3,0,0,0,0,1,0,married,no,entrepreneur,no,cellular,114
4522,29,3,49,Female,94305,4,3,0,0,0,0,0,0,single,no,services,no,cellular,1136
4523,58,32,12,Female,95929,4,3,0,0,0,0,1,0,married,no,admin.,no,cellular,-92
4524,45,18,50,Female,91902,3,2,0,0,0,0,1,0,single,no,management,yes,cellular,0
4525,53,28,30,Female,94609,4,2,0,0,0,0,1,0,married,no,self-employed,yes,cellular,5613
4526,45,21,32,Female,92399,4,1,77,0,0,0,0,1,single,no,management,yes,cellular,72
4527,32,7,41,Female,94706,4,2,0,0,0,0,0,0,divorced,no,technician,yes,cellular,0
4528,56,31,25,Female,95123,3,2,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,4711
4529,31,5,29,Female,90630,1,1,0,0,0,0,0,0,married,no,admin.,yes,telephone,31
4530,29,4,50,Female,94040,4,2,0,0,0,0,1,0,married,no,technician,yes,telephone,181
4531,48,24,79,Female,94542,3,1,0,0,0,0,1,1,divorced,no,technician,no,cellular,465
4532,36,11,110,Female,94110,1,1,0,0,0,0,1,1,single,no,management,no,cellular,242
4533,36,9,40,Female,92518,2,2,129,0,1,0,1,0,single,no,admin.,yes,cellular,79
4534,41,16,18,Female,90024,1,3,0,0,0,0,0,1,married,no,services,no,cellular,1220
4535,48,23,48,Female,94086,1,1,0,0,0,0,0,0,single,no,management,no,cellular,331
4536,27,0,40,Female,92103,4,3,0,0,0,0,0,0,single,no,management,yes,cellular,15561
4537,33,9,19,Female,95370,2,2,92,0,0,0,1,0,married,no,management,yes,cellular,2428
4538,31,7,35,Female,94025,1,1,131,0,0,0,0,1,divorced,no,services,yes,cellular,-145
4539,48,22,133,Female,90073,2,2,0,1,0,0,1,0,single,no,entrepreneur,no,cellular,202
4540,59,34,19,Female,95762,2,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,38
4541,41,17,83,Female,94025,4,1,0,0,0,0,1,0,married,no,services,yes,telephone,0
4542,42,18,39,Female,96091,3,3,0,0,0,0,0,0,married,no,housemaid,no,cellular,513
